,stopid,stop_name,stop_lat,stop_lon,direction
865725,3473,"Stepaside, Inver House",53.254120160540296,-6.21441883615051,47 to Belarmine
865729,3473,"Stepaside, Inver House",53.254120160540296,-6.21441883615051,47 to Belarmine
865776,3474,"Stepaside, Enniskerry Road",53.25252686396111,-6.21306141594445,44 to Enniskerry
865777,3474,"Stepaside, Enniskerry Road",53.25252686396111,-6.21306141594445,44 to Enniskerry
865823,3475,"Stepaside, Hillside",53.2494310485375,-6.20682134568672,44 to Enniskerry
865824,3475,"Stepaside, Hillside",53.2494310485375,-6.20682134568672,44 to Enniskerry
865870,3476,"Stepaside, Brooklawn House",53.246204694499795,-6.200887343702719,44 to Enniskerry
865871,3476,"Stepaside, Brooklawn House",53.246204694499795,-6.200887343702719,44 to Enniskerry
865917,3477,"Kiltiernan, Longmeadow",53.2430093284962,-6.198803782528911,44 to Enniskerry
865918,3477,"Kiltiernan, Longmeadow",53.2430093284962,-6.198803782528911,44 to Enniskerry
865964,3478,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.2390505484167,-6.19616830395549,44 to Enniskerry
865965,3478,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.2390505484167,-6.19616830395549,44 to Enniskerry
866011,3478,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.2390505484167,-6.19616830395549,63 to Kilternan
866037,3478,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.2390505484167,-6.19616830395549,63 to Kilternan
866085,3478,"Kiltiernan, Enniskerry Road (Glenamuck Road)",53.2390505484167,-6.19616830395549,63 to Kilternan
866086,3479,"Dún Laoghaire-Rathdown, Moss Cottages",53.232906830631,-6.189340917204441,44 to Enniskerry
866087,3479,"Dún Laoghaire-Rathdown, Moss Cottages",53.232906830631,-6.189340917204441,44 to Enniskerry
866133,3481,"Kiltiernan, Church of Ireland Kilternan",53.2438807131948,-6.19936655081349,118 to Eden Quay
866135,3481,"Kiltiernan, Church of Ireland Kilternan",53.2438807131948,-6.19936655081349,44 to DCU
866185,3482,"Stepaside, Jamestown House",53.2461424941719,-6.2009349084095895,118 to Eden Quay
866187,3482,"Stepaside, Jamestown House",53.2461424941719,-6.2009349084095895,44 to DCU
866237,3483,"Stepaside, Jamestown Golf Club",53.2496123076476,-6.20751811556444,118 to Eden Quay
866239,3483,"Stepaside, Jamestown Golf Club",53.2496123076476,-6.20751811556444,44 to DCU
866289,3484,"Stepaside, Enniskerry Road",53.2527188655092,-6.2138777120354005,118 to Eden Quay
866291,3484,"Stepaside, Enniskerry Road",53.2527188655092,-6.2138777120354005,44 to DCU
866341,3485,"Stepaside, Kilgobbin Heights",53.255222545825504,-6.21540709767761,118 to Eden Quay
866343,3485,"Stepaside, Kilgobbin Heights",53.255222545825504,-6.21540709767761,44 to DCU
866393,3485,"Stepaside, Kilgobbin Heights",53.255222545825504,-6.21540709767761,47 to Poolbeg Street
866444,3486,"Stepaside, Castle Lodge",53.259322486773605,-6.211893714238651,118 to Eden Quay
866446,3486,"Stepaside, Castle Lodge",53.259322486773605,-6.211893714238651,44 to DCU
866496,3486,"Stepaside, Castle Lodge",53.259322486773605,-6.211893714238651,47 to Poolbeg Street
866547,3487,"Stepaside, Kilgobbin Road",53.26224005845679,-6.21165205710593,118 to Eden Quay
866549,3487,"Stepaside, Kilgobbin Road",53.26224005845679,-6.21165205710593,44 to DCU
866599,3487,"Stepaside, Kilgobbin Road",53.26224005845679,-6.21165205710593,47 to Poolbeg Street
866650,3488,"Stepaside, Murphystown Road Roundabout.",53.2639481241222,-6.21287001774958,44 to DCU
866700,3489,"Stepaside, Leopardstown Heights",53.266225408565,-6.21668794561191,44 to DCU
866750,3491,"Ballinteer, Lambs Cross",53.2655320423358,-6.22926487187568,114 to Blackrock DART
866783,3491,"Ballinteer, Lambs Cross",53.2655320423358,-6.22926487187568,44B to Dundrum Luas
866788,3492,"Sandyford, Saint Fintan's",53.26909566094751,-6.223510226071709,44 to DCU
866838,3493,"Ballinteer, Lambs Cross",53.265170202633286,-6.22971458016716,114 to Ticknock
866872,3493,"Ballinteer, Lambs Cross",53.265170202633286,-6.22971458016716,44B to Glencullen
866877,3494,"Ballinteer, Blackglen Court",53.2654029954632,-6.2345022920326,114 to Ticknock
866911,3494,"Ballinteer, Blackglen Court",53.2654029954632,-6.2345022920326,44B to Glencullen
866916,3495,"Ballinteer, Woodside Road",53.2641117047688,-6.24017718941204,44B to Glencullen
866921,3496,"Ballinteer, junction Blackglen Road",53.263069332636,-6.237761500511018,44B to Glencullen
866926,3497,"Ballinteer, Woodside Road(Slate Cabin Lane)",53.2617849308794,-6.23478625912845,44B to Glencullen
866931,3498,"Glencullen, Rockfield",53.25999310407661,-6.232146913391089,44B to Glencullen
866936,3499,"Glencullen, Granite Field",53.2566414167414,-6.2322102082664,44B to Glencullen
866941,3500,"Glencullen, Furry Hill",53.252971772715995,-6.22901936486985,44B to Glencullen
866946,3501,"Glencullen, The Quarry",53.25217798966521,-6.22460100521554,44B to Glencullen
866951,3502,"Glencullen, Ballyedmonduff",53.24969315479221,-6.22191647217429,44B to Glencullen
866956,3503,"Glencullen, Brackloon House",53.2449187096889,-6.22060101203735,44B to Glencullen
866961,3504,"Glencullen, Barnacullia Water Works",53.241562426699296,-6.22216368470134,44B to Glencullen
866966,3505,"Glencullen, Taylor's Folly",53.2375247006089,-6.2220314040309,44B to Glencullen
866971,3506,"Glencullen, Ballyedmonduff House",53.2327380513412,-6.22170547581132,44B to Glencullen
866976,3507,"Glencullen, Pinefield House",53.22854247345121,-6.221235276379732,44B to Glencullen
866981,3508,"Glencullen, Johnnie Fox's",53.221457649059204,-6.21989650025093,44B to Glencullen
866986,3510,"Glencullen, Granite Cottages",53.221011606414,-6.225546036068032,44B to Glencullen
866991,3512,"Glencullen, Walsh's Lane",53.22193105429261,-6.2354074636800005,44B to Glencullen
866996,3514,"Glencullen, Hill View",53.22391767207851,-6.2402832121079514,44B to Glencullen
867001,3514,"Glencullen, Hill View",53.22391767207851,-6.2402832121079514,44B to Dundrum Luas
867006,3515,"Glencullen, Fiery Lane",53.2202725566854,-6.22903602122499,44B to Dundrum Luas
867011,3516,"Glencullen, Granite Cottages",53.22102148078,-6.22560553245201,44B to Dundrum Luas
867016,3517,"Glencullen, Johnnie Fox's",53.221751397199895,-6.2197045995521,44B to Dundrum Luas
867021,3518,"Glencullen, Arianna",53.224078567438404,-6.220252080854322,44B to Dundrum Luas
867026,3519,"Glencullen, Pinefield House",53.2287140399131,-6.22128807937766,44B to Dundrum Luas
867031,3521,"Glencullen, Brook Meadow",53.237570731308296,-6.22210440575215,44B to Dundrum Luas
867036,3523,"Glencullen, Brackloon House",53.2449800237498,-6.22049357603961,44B to Dundrum Luas
867041,3524,"Glencullen, Ballyedmonduff",53.2498332577891,-6.2222703313775805,44B to Dundrum Luas
867046,3525,"Glencullen, The Quarry",53.2523218766019,-6.22520951729653,44B to Dundrum Luas
867051,3527,"Glencullen, Fern Hill",53.2546323510402,-6.2312888724978,44B to Dundrum Luas
867056,3528,"Glencullen, Granite Field",53.256579648041495,-6.23228769854988,44B to Dundrum Luas
867061,3529,"Glencullen, Woodside Cottage's",53.2608063428421,-6.23304275054322,44B to Dundrum Luas
867066,3532,"Ballinteer, Blackglen Road",53.2647946193678,-6.24016413495559,114 to Blackrock DART
867099,3532,"Ballinteer, Blackglen Road",53.2647946193678,-6.24016413495559,44B to Dundrum Luas
867104,3533,"Ballinteer, Blackglen Court",53.265471972876796,-6.234304558303549,114 to Blackrock DART
867137,3533,"Ballinteer, Blackglen Court",53.265471972876796,-6.234304558303549,44B to Dundrum Luas
867142,3534,"Ballybrack, Churchview Road",53.2548686122174,-6.13016948067363,45A to Kilmacanogue
867222,3535,"Ballybrack, Church Road",53.25676221859071,-6.12711907729363,45A to Kilmacanogue
867302,3535,"Ballybrack, Church Road",53.25676221859071,-6.12711907729363,7D to Mountjoy Square
867303,3536,"Ballybrack, Ballybrack Village",53.253779301916296,-6.124911303010348,45A to Kilmacanogue
867383,3536,"Ballybrack, Ballybrack Village",53.253779301916296,-6.124911303010348,7D to Mountjoy Square
867384,3537,"Ballybrack, Ballybrack Cross Roads",53.251935870700294,-6.12371802268747,45A to Kilmacanogue
867464,3537,"Ballybrack, Ballybrack Cross Roads",53.251935870700294,-6.12371802268747,7B to Shankill
867468,3537,"Ballybrack, Ballybrack Cross Roads",53.251935870700294,-6.12371802268747,7D to Mountjoy Square
867469,3538,"Ballybrack, Abberley Estate",53.2497170415341,-6.123230657636548,45A to Kilmacanogue
867549,3538,"Ballybrack, Abberley Estate",53.2497170415341,-6.123230657636548,7B to Shankill
867553,3538,"Ballybrack, Abberley Estate",53.2497170415341,-6.123230657636548,7D to Mountjoy Square
867554,3539,"Loughlinstown, Shanganagh Road",53.244018336543,-6.12151711523651,45A to Kilmacanogue
867634,3539,"Loughlinstown, Shanganagh Road",53.244018336543,-6.12151711523651,7B to Shankill
867638,3539,"Loughlinstown, Shanganagh Road",53.244018336543,-6.12151711523651,7D to Mountjoy Square
867639,3540,"Loughlinstown, Shanganagh Bridge",53.242680925499286,-6.12163563524102,45A to Kilmacanogue
867719,3540,"Loughlinstown, Shanganagh Bridge",53.242680925499286,-6.12163563524102,7B to Shankill
867723,3540,"Loughlinstown, Shanganagh Bridge",53.242680925499286,-6.12163563524102,7D to Mountjoy Square
867724,3541,"Shankill, Hazelwood Estate",53.2388260877754,-6.12285324474753,45A to Kilmacanogue
867804,3541,"Shankill, Hazelwood Estate",53.2388260877754,-6.12285324474753,7B to Shankill
867808,3541,"Shankill, Hazelwood Estate",53.2388260877754,-6.12285324474753,7D to Mountjoy Square
867809,3542,"Shankill, Rathsallagh Estate",53.2364001688496,-6.12291446549243,45A to Kilmacanogue
867878,3542,"Shankill, Rathsallagh Estate",53.2364001688496,-6.12291446549243,45A to Kilmacanogue
867889,3542,"Shankill, Rathsallagh Estate",53.2364001688496,-6.12291446549243,7B to Shankill
867893,3542,"Shankill, Rathsallagh Estate",53.2364001688496,-6.12291446549243,7D to Mountjoy Square
867894,3543,"Shankill, Shankill Church",53.233792694716904,-6.12343304569303,45A to Kilmacanogue
867963,3543,"Shankill, Shankill Church",53.233792694716904,-6.12343304569303,45A to Kilmacanogue
867974,3543,"Shankill, Shankill Church",53.233792694716904,-6.12343304569303,7D to Mountjoy Square
867975,3544,"Shankill, Beechfield Manor",53.2343671296712,-6.1222393940704585,7B to Shankill
867979,3544,"Shankill, Beechfield Manor",53.2343671296712,-6.1222393940704585,7B to Mountjoy Square
867984,3545,"Shankill, Saint Anne's Church",53.233767398138,-6.12353901822412,45A to Dun Laoghaire
868051,3545,"Shankill, Saint Anne's Church",53.233767398138,-6.12353901822412,45A to Dun Laoghaire
868063,3546,"Shankill, Outside Train Station",53.23748615074229,-6.11768311444615,45A to Kilmacanogue
868065,3546,"Shankill, Outside Train Station",53.23748615074229,-6.11768311444615,45A to Dun Laoghaire
868067,3547,"Shankill, Northern end",53.2429527319323,-6.114940834211321,45A to Kilmacanogue
868069,3547,"Shankill, Northern end",53.2429527319323,-6.114940834211321,45A to Dun Laoghaire
868071,3548,"Shankill, Lay By",53.2418375468646,-6.116038711622349,45A to Kilmacanogue
868073,3548,"Shankill, Lay By",53.2418375468646,-6.116038711622349,45A to Dun Laoghaire
868075,3551,"Shankill, Cliffs Estate",53.239593420947294,-6.11679653763025,45A to Kilmacanogue
868077,3551,"Shankill, Cliffs Estate",53.239593420947294,-6.11679653763025,45A to Dun Laoghaire
868079,3552,"Shankill, Rathsallagh Estate",53.237257257229096,-6.123116670496111,45A to Dun Laoghaire
868144,3552,"Shankill, Rathsallagh Estate",53.237257257229096,-6.123116670496111,45A to Dun Laoghaire
868146,3552,"Shankill, Rathsallagh Estate",53.237257257229096,-6.123116670496111,45A to Dun Laoghaire
868158,3552,"Shankill, Rathsallagh Estate",53.237257257229096,-6.123116670496111,7B to Mountjoy Square
868163,3553,"Shankill, Hazelwood Estate",53.2390265275545,-6.12302426441127,45A to Dun Laoghaire
868228,3553,"Shankill, Hazelwood Estate",53.2390265275545,-6.12302426441127,45A to Dun Laoghaire
868230,3553,"Shankill, Hazelwood Estate",53.2390265275545,-6.12302426441127,45A to Dun Laoghaire
868242,3553,"Shankill, Hazelwood Estate",53.2390265275545,-6.12302426441127,7B to Mountjoy Square
868247,3554,"Loughlinstown, Shanganagh Bridge",53.2428981515288,-6.121731008769151,45A to Dun Laoghaire
868312,3554,"Loughlinstown, Shanganagh Bridge",53.2428981515288,-6.121731008769151,45A to Dun Laoghaire
868314,3554,"Loughlinstown, Shanganagh Bridge",53.2428981515288,-6.121731008769151,45A to Dun Laoghaire
868326,3554,"Loughlinstown, Shanganagh Bridge",53.2428981515288,-6.121731008769151,7B to Mountjoy Square
868331,3555,"Loughlinstown, Shanganagh Road",53.2449122993143,-6.121777648307611,45A to Dun Laoghaire
868396,3555,"Loughlinstown, Shanganagh Road",53.2449122993143,-6.121777648307611,45A to Dun Laoghaire
868398,3555,"Loughlinstown, Shanganagh Road",53.2449122993143,-6.121777648307611,45A to Dun Laoghaire
868410,3555,"Loughlinstown, Shanganagh Road",53.2449122993143,-6.121777648307611,7B to Mountjoy Square
868415,3556,"Ballybrack, Liwara",53.24811796533511,-6.123285667996711,45A to Dun Laoghaire
868480,3556,"Ballybrack, Liwara",53.24811796533511,-6.123285667996711,45A to Dun Laoghaire
868482,3556,"Ballybrack, Liwara",53.24811796533511,-6.123285667996711,45A to Dun Laoghaire
868494,3556,"Ballybrack, Liwara",53.24811796533511,-6.123285667996711,7B to Mountjoy Square
868499,3557,"Ballybrack, The Sycamores",53.2493504200914,-6.123351610384411,45A to Dun Laoghaire
868564,3557,"Ballybrack, The Sycamores",53.2493504200914,-6.123351610384411,45A to Dun Laoghaire
868566,3557,"Ballybrack, The Sycamores",53.2493504200914,-6.123351610384411,45A to Dun Laoghaire
868578,3557,"Ballybrack, The Sycamores",53.2493504200914,-6.123351610384411,7B to Mountjoy Square
868583,3560,"Ballybrack, Moorfield",53.25288181109649,-6.1244259967972505,45A to Dun Laoghaire
868648,3560,"Ballybrack, Moorfield",53.25288181109649,-6.1244259967972505,45A to Dun Laoghaire
868650,3560,"Ballybrack, Moorfield",53.25288181109649,-6.1244259967972505,45A to Dun Laoghaire
868662,3561,"Ballybrack, Scoil Eoin School",53.2567032587516,-6.12851561718517,45A to Dun Laoghaire
868727,3561,"Ballybrack, Scoil Eoin School",53.2567032587516,-6.12851561718517,45A to Dun Laoghaire
868729,3561,"Ballybrack, Scoil Eoin School",53.2567032587516,-6.12851561718517,45A to Dun Laoghaire
868741,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.28863189936961,-6.20462490721826,116 to Whitechurch
868742,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.28863189936961,-6.20462490721826,47 to Belarmine
868743,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.28863189936961,-6.20462490721826,47 to Belarmine
868747,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.28863189936961,-6.20462490721826,47 to Belarmine
868794,3563,"Stillorgan, Lower Kilmacud Road (Upper Kilmacud Rd)",53.28863189936961,-6.20462490721826,75 to The Square
868887,4086,"Dún Laoghaire-Rathdown, Garden Centre",53.2284710497775,-6.18549879966494,44 to Enniskerry
868888,4086,"Dún Laoghaire-Rathdown, Garden Centre",53.2284710497775,-6.18549879966494,44 to Enniskerry
868934,4087,"Dún Laoghaire-Rathdown, Kilternan Sports Hotel",53.22339692844579,-6.181654556240638,44 to Enniskerry
868935,4087,"Dún Laoghaire-Rathdown, Kilternan Sports Hotel",53.22339692844579,-6.181654556240638,44 to Enniskerry
868981,4088,"Dún Laoghaire-Rathdown, The Scalp Wood",53.2203949175092,-6.18166193356735,44 to Enniskerry
868982,4088,"Dún Laoghaire-Rathdown, The Scalp Wood",53.2203949175092,-6.18166193356735,44 to Enniskerry
869028,4121,"Dún Laoghaire-Rathdown, The Scalp Wood",53.220206054752296,-6.18165495887109,44 to DCU
869078,4122,"Dún Laoghaire-Rathdown, Kilternan Sports Hotel",53.223390001502,-6.1817896435041915,44 to DCU
869128,4123,"Dún Laoghaire-Rathdown, Garden Centre",53.228864138950385,-6.18593154580734,44 to DCU
869178,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,145 to Ballywaltrim
869179,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,145 to Ballywaltrim
869389,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,145 to Ballywaltrim
869391,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,145 to Ballywaltrim
869392,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,45A to Kilmacanogue
869461,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,45A to Kilmacanogue
869472,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,84 to Newcastle
869513,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,84A to Bray Station
869519,4124,"Shankill, Claremount Estate",53.2278314981194,-6.12445768822317,84A to Bray Station
869520,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,145 to Ballywaltrim
869521,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,145 to Ballywaltrim
869731,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,145 to Ballywaltrim
869733,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,145 to Ballywaltrim
869734,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,45A to Kilmacanogue
869803,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,45A to Kilmacanogue
869814,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,84 to Newcastle
869855,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,84A to Bray Station
869861,4125,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.223332133094395,-6.12356099964926,84A to Bray Station
869862,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,145 to Ballywaltrim
869863,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,145 to Ballywaltrim
870073,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,145 to Ballywaltrim
870075,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,145 to Ballywaltrim
870076,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,45A to Kilmacanogue
870145,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,45A to Kilmacanogue
870156,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,84 to Newcastle
870197,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,84A to Bray Station
870203,4126,"Dún Laoghaire-Rathdown, Shanganagh Cemetery",53.2221214762325,-6.12202639494144,84A to Bray Station
870204,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,145 to Ballywaltrim
870205,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,145 to Ballywaltrim
870415,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,145 to Ballywaltrim
870417,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,145 to Ballywaltrim
870418,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,45A to Kilmacanogue
870487,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,45A to Kilmacanogue
870498,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,84 to Newcastle
870539,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,84A to Bray Station
870545,4127,"Dún Laoghaire-Rathdown, Crinken Church",53.21875293812121,-6.1198825154878405,84A to Bray Station
870546,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,145 to Ballywaltrim
870547,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,145 to Ballywaltrim
870757,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,145 to Ballywaltrim
870759,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,145 to Ballywaltrim
870760,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,45A to Kilmacanogue
870829,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,45A to Kilmacanogue
870840,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,84 to Newcastle
870881,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,84A to Bray Station
870887,4128,"Dún Laoghaire-Rathdown, Woodbrook Golf Club",53.21592352781239,-6.11943740756955,84A to Bray Station
870888,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,145 to Heuston Station
870889,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,145 to Heuston Station
870897,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,145 to Heuston Station
870898,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,145 to Heuston Station
871104,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,45A to Dun Laoghaire
871171,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,45A to Dun Laoghaire
871183,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,84 to Blackrock
871214,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,84 to Blackrock
871226,4202,"Dún Laoghaire-Rathdown, Saint Brendan's College",53.216000345909,-6.119748509930531,84A to Blackrock
871235,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,145 to Heuston Station
871236,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,145 to Heuston Station
871244,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,145 to Heuston Station
871245,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,145 to Heuston Station
871451,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,45A to Dun Laoghaire
871518,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,45A to Dun Laoghaire
871530,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,84 to Blackrock
871561,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,84 to Blackrock
871573,4203,"Dún Laoghaire-Rathdown, Crinken Church",53.2198877646889,-6.1205965807639,84A to Blackrock
871582,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,145 to Heuston Station
871583,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,145 to Heuston Station
871591,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,145 to Heuston Station
871592,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,145 to Heuston Station
871798,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,45A to Dun Laoghaire
871865,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,45A to Dun Laoghaire
871877,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,84 to Blackrock
871908,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,84 to Blackrock
871920,4204,"Dún Laoghaire-Rathdown, Shanganagh Castle",53.22332409362001,-6.12362125997854,84A to Blackrock
871929,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,145 to Heuston Station
871930,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,145 to Heuston Station
871938,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,145 to Heuston Station
871939,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,145 to Heuston Station
872145,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,45A to Dun Laoghaire
872212,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,45A to Dun Laoghaire
872224,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,84 to Blackrock
872255,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,84 to Blackrock
872267,4205,"Shankill, Crinken Lodge",53.2245394732734,-6.124886147963308,84A to Blackrock
872276,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,145 to Heuston Station
872277,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,145 to Heuston Station
872285,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,145 to Heuston Station
872286,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,145 to Heuston Station
872492,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,45A to Dun Laoghaire
872559,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,45A to Dun Laoghaire
872571,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,84 to Blackrock
872602,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,84 to Blackrock
872614,4206,"Shankill, Claremont Estate",53.22750292292729,-6.12471170908819,84A to Blackrock
872623,4313,"Stepaside, Ballyogan Road",53.2550142365966,-6.18494497670723,63 to Kilternan
872697,4313,"Stepaside, Ballyogan Road",53.2550142365966,-6.18494497670723,63 to Kilternan
872698,4313,"Stepaside, Ballyogan Road",53.2550142365966,-6.18494497670723,63 to Dun Laoghaire
872723,4313,"Stepaside, Ballyogan Road",53.2550142365966,-6.18494497670723,63 to Dun Laoghaire
872771,4332,"Nutgrove, Nutgrove Shopping Centre",53.290084416359605,-6.26881022861994,161 to Rockbrook
872775,4332,"Nutgrove, Nutgrove Shopping Centre",53.290084416359605,-6.26881022861994,75 to Dun Laoghaire
872870,4333,"Nutgrove, Marley Court South",53.2862368956843,-6.266295993502129,14 to Dundrum Luas
872994,4333,"Nutgrove, Marley Court South",53.2862368956843,-6.266295993502129,161 to Rockbrook
872998,4333,"Nutgrove, Marley Court South",53.2862368956843,-6.266295993502129,75 to Dun Laoghaire
873093,4334,"Rathfarnham, Broadford Road (Dargle View)",53.283818620361785,-6.26502908175177,14 to Dundrum Luas
873217,4334,"Rathfarnham, Broadford Road (Dargle View)",53.283818620361785,-6.26502908175177,161 to Rockbrook
873221,4334,"Rathfarnham, Broadford Road (Dargle View)",53.283818620361785,-6.26502908175177,75 to Dun Laoghaire
